claim_id,object,field,value,unit,tenure,tier,area,applies_from,applies_to,source_url,quote,note
reg2014_en_t1,register rate,"Eastern Neighborhoods, Tier 1",9.25,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Tier 1: $9.25/square foot for Residential,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_en_t2,register rate,"Eastern Neighborhoods, Tier 2",13.87,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Tier 2: $13.87/square foot for Residential,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_en_t3,register rate,"Eastern Neighborhoods, Tier 3",18.49,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Tier 3: $18.49/square foot for Residential,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_mo_421,register rate,Market and Octavia community improvements,10.4,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Section 421 Residential + Non-Residential Gross Square Foot Impact fee or in- kind improvement * $10.40/s.f. for Residential,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",4.16,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Section 416 Residential Gross Square Foot Fee only $4.16/sf for NCT,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",8.32,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Section 416 Residential Gross Square Foot Fee only $4.16/sf for NCT and $8.32/ sf for Van Ness,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_rh_418,register rate,Rincon Hill community infrastructure,9.94,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Section 418 Residential Gross Square Foot Impact fee or in- kind improvement $9.94 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_soma_418,register rate,SOMA community stabilization (Rincon Hill),12.66,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Community Stabilization Fee Rincon Hill - Residential (same Block & Lot as Rincon Hill) Planning Department and Mayor's Office of Economic Development Planning Code Section 418.3(d) Residential Gross Square Foot Impact fee or in- kind improvement $12.66 per gross square foot.,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_vv_420,register rate,Visitacion Valley community facilities,5.29,$ / sf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Section 420 Residential Net Square Foot Impact fee or in- kind improvement * $5.29 per square foot,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_bp_422,register rate,Balboa Park community improvements,9.25,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Section 422 Residential + Non-Residential Gross Square Foot Impact fee or in- kind improvement * $9.25/sf for Residential,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_tc_4246,register rate,Transit Center open space (base),2.61,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Section 424.6 All Gross Square Foot Impact fee or in- kind improvement * Residential: $2.61 base fee,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_tc_4247,register rate,Transit Center transportation and street (base),4.12,$ / gsf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,"Section 424.7 All Gross Square Foot Impact fee or in- kind improvement * Residential: $0.06 Transit Delay Mitigation Fee (TDMF), PLUS $4.12 base fee","Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2014_school,register rate,"School impact fee (SFUSD, Education Code 17620)",2.91,$ / sf,,,,2014,,https://web.archive.org/web/20230329204010id_/https://sfdbi.org/sites/default/files/Documents/Permit_Review_Services/Citywide_Development_Fee_Register/Master_Impact_Fee_Schedule_2014_11_26_DBI_Register.pdf,Residential per square foot = $2.910,"Register: Updated as of December 1, 2013, rates effective as of January 1, 2014)"
reg2015_incl_studio,register rate,Inclusionary fee per studio (affordability gap),199698,$ / unit,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $199,698","Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_incl_1br,register rate,Inclusionary fee per one-bedroom,270441,$ / unit,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $199,698 * 1 Bedroom - $270,441","Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_incl_2br,register rate,Inclusionary fee per two-bedroom,367711,$ / unit,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $199,698 * 1 Bedroom - $270,441 * 2 Bedroom - $367,711","Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_en_t1,register rate,"Eastern Neighborhoods, Tier 1",9.71,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Tier 1: $9.71/square foot for Residential,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_en_t2,register rate,"Eastern Neighborhoods, Tier 2",14.56,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Tier 2: $14.56/square foot for Residential,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_en_t3,register rate,"Eastern Neighborhoods, Tier 3",19.42,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Tier 3: $19.42/square foot for Residential,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_mo_421,register rate,Market and Octavia community improvements,10.92,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Section 421 Residential + Non- Residential * $10.92/s.f. for Residential,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",4.37,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Section 416 Residential $4.37/sf for NCT,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",8.74,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Section 416 Residential $4.37/sf for NCT and $8.74/ sf for Van Ness,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_rh_418,register rate,Rincon Hill community infrastructure,10.44,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Section 418 Residential $10.44 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_soma_418,register rate,SOMA community stabilization (Rincon Hill),13.29,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $13.29 per gross square foot.,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_vv_420,register rate,Visitacion Valley community facilities,5.56,$ / sf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Section 420 Residential * $5.56 per square foot,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_bp_422,register rate,Balboa Park community improvements,9.71,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Section 422 Residential + Non- Residential * $9.71/sf for Residential,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_tc_4246,register rate,Transit Center open space (base),2.74,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Section 424.6 All * Residential: $2.74 base fee,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_tc_4247,register rate,Transit Center transportation and street (base),4.32,$ / gsf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,"Section 424.7 All * Residential: $0.07 Transit Delay Mitigation Fee (TDMF), PLUS $4.32 base fee","Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2015_school,register rate,"School impact fee (SFUSD, Education Code 17620)",2.91,$ / sf,,,,2015,,https://web.archive.org/web/20141206001035id_/http://sfdbi.org/sites/sfdbi.org/files/Master%20Impact%20Fee%20Schedule%202015%20DBI%20Register%20FINAL.pdf,Residential per square foot = $2.910,"Register: Updated as of December 1, 2014, rates effective as of January 1, 2015)"
reg2016_incl_studio,register rate,Inclusionary fee per studio (affordability gap),198008,$ / unit,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $198,008","Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_incl_1br,register rate,Inclusionary fee per one-bedroom,268960,$ / unit,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $198,008 * 1 Bedroom - $268,960","Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_incl_2br,register rate,Inclusionary fee per two-bedroom,366369,$ / unit,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $198,008 * 1 Bedroom - $268,960 * 2 Bedroom - $366,369","Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",7.74,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,21-99 Units: $7.74 per gross sq. ft.,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",8.74,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,>99 Units: $8.74 per gross sq. ft.,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_cc_1_9,register rate,"Child care fee, residential, 1--9 units",0.91,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,1-9 Units: $0.91 per square foot,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_cc_10,register rate,"Child care fee, residential, 10+ units",1.83,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,10 Units and Above: $1.83 per square foot,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_en_t1,register rate,"Eastern Neighborhoods, Tier 1",10.19,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Tier 1: $10.19/square foot for Residential,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_en_t2,register rate,"Eastern Neighborhoods, Tier 2",15.29,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Tier 2: $15.29/square foot for Residential,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_en_t3,register rate,"Eastern Neighborhoods, Tier 3",20.39,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Tier 3: $20.39/square foot for Residential,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_mo_421,register rate,Market and Octavia community improvements,11.47,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Section 421 Residential + Non- Residential * $11.47/s.f. for Residential,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",4.59,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Section 416 Residential $4.59/sf for NCT,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",9.17,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Section 416 Residential $4.59/sf for NCT and $9.17/ sf for Van Ness,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_rh_418,register rate,Rincon Hill community infrastructure,10.96,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Section 418 Residential $10.96 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_soma_418,register rate,SOMA community stabilization (Rincon Hill),13.95,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $13.95 per gross square foot.,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_vv_420,register rate,Visitacion Valley community facilities,5.84,$ / sf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Section 420 Residential * $5.84 per square foot,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_bp_422,register rate,Balboa Park community improvements,10.19,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Section 422 Residential + Non- Residential * $10.19/sf for Residential,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_tc_4246,register rate,Transit Center open space (base),2.88,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Section 424.6 All * Residential: $2.88 base fee,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_tc_4247,register rate,Transit Center transportation and street (base),4.54,$ / gsf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: * Residential: $4.54 base fee","Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2016_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.36,$ / sf,,,,2016,,https://web.archive.org/web/20160405222214id_/http://sf-planning.org/sites/default/files/Master_Impact_Fee_Schedule_2016_DBI_Register_FINAL_02-22-16_Posting.pdf,Residential per square foot = $3.360,"Register: Updated as of December 1, 2015, rates effective as of January 1, 2016)"
reg2018_incl_studio,register rate,Inclusionary fee per studio (affordability gap),198008,$ / unit,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $198,008","Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_incl_1br,register rate,Inclusionary fee per one-bedroom,268960,$ / unit,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $198,008 * 1 Bedroom - $268,960","Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_incl_2br,register rate,Inclusionary fee per two-bedroom,366369,$ / unit,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,"Section 415 Planning Code Section 419 Residential Dwelling Units > or = 10 Varies by unit size * Studio - $198,008 * 1 Bedroom - $268,960 * 2 Bedroom - $366,369","Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",8.6,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,21-99 Units: $8.60 per gross sq. ft.,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",9.71,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,>99 Units: $9.71 per gross sq. ft.,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_cc_1_9,register rate,"Child care fee, residential, 1--9 units",1.02,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,1-9 Units: $1.02 per square foot,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_cc_10,register rate,"Child care fee, residential, 10+ units",2.03,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,10 Units and Above: $2.03 per square foot,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_en_t1,register rate,"Eastern Neighborhoods, Tier 1",11.32,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Tier 1: $11.32/square foot for Residential,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_en_t2,register rate,"Eastern Neighborhoods, Tier 2",16.98,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Tier 2: $16.98/square foot for Residential,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_en_t3,register rate,"Eastern Neighborhoods, Tier 3",22.64,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Tier 3: $22.64/square foot for Residential,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_mo_421,register rate,Market and Octavia community improvements,12.73,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Section 421 Residential + Non- Residential * $12.73/s.f. for Residential,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_mo_416_nct,register rate,"Market and Octavia affordable housing fee, NCT",5.1,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Section 416 Residential $5.10/sf for NCT,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_mo_416_vnm,register rate,"Market and Octavia affordable housing fee, Van Ness & Market SUD",10.18,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Section 416 Residential $5.10/sf for NCT and $10.18/ sf for Van Ness,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_rh_418,register rate,Rincon Hill community infrastructure,12.17,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Section 418 Residential $12.17 per gross square foot (Table 418.3A),"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_soma_418,register rate,SOMA community stabilization (Rincon Hill),15.49,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Community Stabilization Fee Rincon Hill Planning Code Section 418.3(d) Residential $15.49 per gross square foot.,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_vv_420,register rate,Visitacion Valley community facilities,6.48,$ / sf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Section 420 Residential * $6.48 per square foot,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_bp_422,register rate,Balboa Park community improvements,11.32,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Section 422 Residential + Non- Residential $11.32/sf for Residential,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_tc_4246,register rate,Transit Center open space (base),3.19,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Section 424.6 All * Residential: $3.19 base fee,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_tc_4247,register rate,Transit Center transportation and street (base),5.04,$ / gsf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,"Section 424.7 All Includes only columns B, C and D of table 424.7A: * Residential: $5.04 base fee","Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2018_school,register rate,"School impact fee (SFUSD, Education Code 17620)",3.48,$ / sf,,,,2018,,https://web.archive.org/web/20180802060552id_/https://sfdbi.org/sites/default/files/Impact_Fee_Schedule_2018_notification.pdf,Residential per square foot = $3.480,"Register: Updated as of December 1, 2017, rates effective as of January 1, 2018)"
reg2019_incl_psf,register rate,Inclusionary fee per gsf of residential floor area,199.5,$ / gsf x applicable %,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,$199.50 per square foot of Gross Floor Area (as defined in Section 401) of Residential use,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_tsf_21_99,register rate,"Transportation Sustainability Fee, 21--99 units",9.11,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,21-99 Units: $9.11 per gross sq. ft.,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
reg2019_tsf_100,register rate,"Transportation Sustainability Fee, 100+ units",10.29,$ / gsf,,,,2019,,https://web.archive.org/web/20190915185307if_/https://sfplanning.org/sites/default/files/forms/Impact_Fee_Schedule.pdf,>99 Units: $10.29 per gross sq. ft.,"Register: Updated as of December 1, 2018, rates effective as of January 1, 2019)"
